# NASA Exoplanet Archive cumulative KOI table, downloaded 2026-08-22 15:44 UTC+1.
# Columns used by fpp/own_fpp.py, in the archive's row order: kepoi_name [-],
# koi_disposition [-], koi_period [d], koi_prad [R_earth].
kepoi_name,koi_disposition,koi_period,koi_prad
K03743.01,FALSE POSITIVE,3.486318703,54.53
K03744.01,FALSE POSITIVE,1.705780649,25.95
K03745.01,FALSE POSITIVE,7.45306683,1044.28
K03746.01,FALSE POSITIVE,2.929299629,51.67
K03747.01,FALSE POSITIVE,5.50811352,34.03
K03821.01,FALSE POSITIVE,0.569115097,156.15
K03822.01,FALSE POSITIVE,2.529073751,25.8
K03823.01,CANDIDATE,202.1168173,5.8
K03824.01,FALSE POSITIVE,0.916326699,50.7
K00435.03,CONFIRMED,33.0405509,2.36
K03898.01,FALSE POSITIVE,1.306723495,27.42
K03899.01,FALSE POSITIVE,0.7967202,56.89
K03900.01,FALSE POSITIVE,359.102042,28.76
K03901.01,CONFIRMED,160.130899,6.67
K03902.01,FALSE POSITIVE,2.69634575,1.46
K03903.01,FALSE POSITIVE,2.553924603,32.67
K03671.01,FALSE POSITIVE,8.487871809,46.24
K03672.01,FALSE POSITIVE,5.50817321,39.18
K03673.01,FALSE POSITIVE,6.142812722,31.9
K03674.01,FALSE POSITIVE,175.06586091,40.63
K03675.01,FALSE POSITIVE,20.8392148,51.9
K03676.01,FALSE POSITIVE,9.50158045,73.07
K03747.02,FALSE POSITIVE,19.226055,3.52
K03748.01,FALSE POSITIVE,2.050435466,34.84
K03749.01,CANDIDATE,10.72725536,12.85
K03750.01,FALSE POSITIVE,1.507101452,39.32
K03751.01,FALSE POSITIVE,1.274841686,63.68
K02055.02,CONFIRMED,4.02582434,1.79
K03825.01,FALSE POSITIVE,2.845746618,135.99
K03826.01,FALSE POSITIVE,2.30120705,28.64
K03827.01,FALSE POSITIVE,337.377514,37.23
K03827.02,FALSE POSITIVE,389.28075044,
K03828.01,FALSE POSITIVE,8.58965725,27.86
K02093.02,CANDIDATE,2.508116,12.28
K03904.01,FALSE POSITIVE,8.56751264,23.05
K03905.01,FALSE POSITIVE,1.061934313,15.14
K03906.01,FALSE POSITIVE,2.406574511,26.22
K03907.01,FALSE POSITIVE,28.64338839,5.82
K07792.01,FALSE POSITIVE,96.231257,29.26
K03677.01,FALSE POSITIVE,30.5528701,63.57
K01955.04,CONFIRMED,26.2347447,2.76
K03678.01,CONFIRMED,160.88451966,9.09
K03679.01,FALSE POSITIVE,4.04506346,67.94
K03680.01,CONFIRMED,141.2415405,11.49
K03681.01,CONFIRMED,217.83184293,11.17
K02018.02,CANDIDATE,16.0988294,1.14
K03752.01,FALSE POSITIVE,1.433262145,5.67
K03753.01,FALSE POSITIVE,0.782046543,43.07
K03754.01,FALSE POSITIVE,5.663604992,54.55
K03755.01,FALSE POSITIVE,18.076610347,39.16
K03756.01,FALSE POSITIVE,6.47173281,13.68
K03830.01,FALSE POSITIVE,1.031100362,27.35
K03831.01,FALSE POSITIVE,0.597933142,63.46
K03832.01,FALSE POSITIVE,5.36652724,7.97
K03834.01,FALSE POSITIVE,1.540392098,17.63
K03835.01,CONFIRMED,47.1484324,2.58
K02055.03,CONFIRMED,2.50475282,1.48
K03908.01,CONFIRMED,59.3627946,2.23
K03909.01,CANDIDATE,247.891041,4.74
K03910.01,FALSE POSITIVE,2.199076661,21.72
K03911.01,CONFIRMED,1.79110997,1.29
K03912.01,FALSE POSITIVE,7.77241144,1.69
K07793.01,CANDIDATE,1.99469354,0.46
K03681.02,CONFIRMED,10.51421162,1.25
K03682.01,FALSE POSITIVE,11.344347453,62.52
K03683.01,CONFIRMED,214.3120439,9.17
K03684.01,FALSE POSITIVE,0.876826336,37.24
K03685.01,FALSE POSITIVE,208.86909724,29.95
K03685.02,CONFIRMED,7.2593226,1.57
K03757.01,FALSE POSITIVE,1.98663794,134.5
K03758.01,FALSE POSITIVE,13.54208867,26.65
K03759.01,FALSE POSITIVE,7.549303633,34.45
K03760.01,FALSE POSITIVE,0.77544539,35.53
K03761.01,CANDIDATE,164.950399,11.23
K07810.01,FALSE POSITIVE,308.255238,18.98
K03836.01,FALSE POSITIVE,3.46724809,2.52
K03837.01,FALSE POSITIVE,7.4413445,43.5
K03838.01,FALSE POSITIVE,4.618309224,25.43
K03839.01,FALSE POSITIVE,0.677761275,22.15
K03840.01,FALSE POSITIVE,2.845739012,44.7
K07789.01,FALSE POSITIVE,175.358905,2.9
K03913.01,CANDIDATE,0.582895412,5.87
K02093.03,CANDIDATE,0.496069986,10.0
K03914.01,FALSE POSITIVE,12.42618005,3.48
K03915.01,FALSE POSITIVE,2.189090653,23.25
K03916.01,CONFIRMED,5.33905606,1.9
K07794.01,FALSE POSITIVE,1.99492332,0.94
K01960.02,CONFIRMED,23.2218115,2.42
K03686.01,FALSE POSITIVE,3.351573993,24.15
K03687.01,FALSE POSITIVE,8.097050622,24.01
K03688.01,FALSE POSITIVE,2.119107262,77.23
K03689.01,CANDIDATE,5.24088367,12.74
K07800.01,FALSE POSITIVE,0.887691177,1.53
K02028.03,CONFIRMED,142.545,2.52
K03762.01,CONFIRMED,240.7990472,10.31
K03763.01,FALSE POSITIVE,0.888584158,43.7
K03765.01,FALSE POSITIVE,0.865959015,144.5
K03766.01,FALSE POSITIVE,0.594276199,266.99
K03841.01,FALSE POSITIVE,1.527491117,27.85
K07811.01,FALSE POSITIVE,0.566814046,0.56
K03842.01,FALSE POSITIVE,0.61496383,44.79
K03843.01,FALSE POSITIVE,161.253747,4.98
K03844.01,FALSE POSITIVE,2.974163938,34.74
K03845.01,FALSE POSITIVE,15.84131693,670.04
K02055.04,CANDIDATE,6.13074243,1.26
K03925.01,CONFIRMED,9.2075634,5.5
K03925.02,CONFIRMED,2.5903958,2.55
K03925.03,CONFIRMED,5.3235335,2.69
K03926.01,FALSE POSITIVE,0.831741499,41.62
K03927.01,FALSE POSITIVE,4.44737112,2.06
K03690.01,FALSE POSITIVE,12.893018017,62.52
K07795.01,CANDIDATE,5.44085762,0.97
K03691.01,FALSE POSITIVE,4.532416322,62.25
K03691.02,FALSE POSITIVE,2.26631937,
K03692.01,FALSE POSITIVE,1.160153553,60.47
K03693.01,FALSE POSITIVE,4.032760214,378.61
K03694.01,FALSE POSITIVE,3.723552982,18.83
K03767.01,CANDIDATE,6.714247798,14.78
K07801.01,FALSE POSITIVE,2.21396079,0.87
K03768.01,FALSE POSITIVE,11.35501209,8.0
K03769.01,FALSE POSITIVE,1.195515251,49.33
K03770.01,CANDIDATE,2.60720833,7.31
K03771.01,FALSE POSITIVE,5.80184753,14.0
K03772.01,FALSE POSITIVE,2.38404983,66.14
K03846.01,FALSE POSITIVE,5.24078259,24.73
K03847.01,FALSE POSITIVE,5.26641416,2.62
K03848.01,CONFIRMED,1.847892736,1.51
K03849.01,FALSE POSITIVE,0.604358764,23.28
K03850.01,FALSE POSITIVE,11.3775281,82.26
K03851.01,FALSE POSITIVE,0.7981968,62.38
K03917.01,FALSE POSITIVE,0.695954898,2.58
K03918.01,FALSE POSITIVE,0.948951607,115.31
K03919.01,FALSE POSITIVE,19.37070781,108.54
K03920.01,FALSE POSITIVE,14.46993942,85.84
K03921.01,FALSE POSITIVE,1.278555003,5.19
K01972.02,CONFIRMED,1.226223959,1.0
K03695.01,FALSE POSITIVE,2.244600029,27.47
K03696.01,FALSE POSITIVE,181.8521773,46.38
K03697.01,FALSE POSITIVE,223.1127475,46.33
K03698.01,FALSE POSITIVE,15.64064161,77.18
K02029.03,CONFIRMED,6.8873113,0.72
K03773.01,FALSE POSITIVE,1.103978,
K07802.01,FALSE POSITIVE,43.8496474,21.42
K03775.01,FALSE POSITIVE,0.752158047,106.66
K03776.01,FALSE POSITIVE,3.796488133,40.83
K03777.01,CANDIDATE,17.7476059,146.63
K03852.01,FALSE POSITIVE,1.233076007,31.39
K03853.01,FALSE POSITIVE,21.5135234,534.47
K07784.01,FALSE POSITIVE,19.4444573,1.53
K03854.01,FALSE POSITIVE,1.1910489,22.76
K03855.01,FALSE POSITIVE,0.546248198,54.23
K02059.02,CANDIDATE,2.18565886,0.44
K03856.01,FALSE POSITIVE,1.811966339,95.19
K03922.01,FALSE POSITIVE,66.1539783,9.69
K03923.01,FALSE POSITIVE,158.3226379,25.41
K00435.04,CONFIRMED,3.93276627,1.5
K02094.02,CONFIRMED,198.680859,2.79
K03924.01,FALSE POSITIVE,1.592634161,100.2
K03699.01,FALSE POSITIVE,3.31577795,27.77
K03700.01,FALSE POSITIVE,2.990252395,89.85
K03701.01,FALSE POSITIVE,2.08043378,510.48
K03702.01,FALSE POSITIVE,4.944046127,54.29
K03703.01,FALSE POSITIVE,4.464565251,43.21
K03704.01,FALSE POSITIVE,1.523298835,38.95
K03778.01,FALSE POSITIVE,3.539631353,39.34
K03779.01,FALSE POSITIVE,6.195861785,215.89
K07803.01,FALSE POSITIVE,0.566805514,0.82
K03780.01,FALSE POSITIVE,27.961084,21.5
K03782.01,FALSE POSITIVE,186.5168116,37.5
K03783.01,FALSE POSITIVE,197.1455327,72.16
K03857.01,FALSE POSITIVE,0.532087933,74.83
K03858.01,FALSE POSITIVE,3.204222652,23.55
K03859.01,FALSE POSITIVE,0.687898282,55.58
K03860.01,FALSE POSITIVE,2.178154774,19.46
K03861.01,FALSE POSITIVE,0.99466172,31.84
K03862.01,FALSE POSITIVE,359.00688,28.57
K03928.01,CONFIRMED,1.138548215,1.45
K03929.01,FALSE POSITIVE,121.0598037,1680.99
K07790.01,FALSE POSITIVE,0.721335207,0.54
K03930.01,FALSE POSITIVE,3.28274272,1.85
K03931.01,FALSE POSITIVE,1.231361934,2.93
K02098.02,CONFIRMED,89.7224125,2.21
K01986.02,CONFIRMED,7.12766417,1.21
K03705.01,FALSE POSITIVE,2.080431782,345.7
K07796.01,CANDIDATE,3.52364689,0.94
K03706.01,FALSE POSITIVE,1.157804607,118.11
K03707.01,FALSE POSITIVE,19.979098,22.98
K03708.01,FALSE POSITIVE,1.433262401,136.47
K03784.01,FALSE POSITIVE,23.8706941,49.6
K02029.04,CANDIDATE,4.78850084,0.63
K07804.01,FALSE POSITIVE,0.566769068,1.06
K03785.01,FALSE POSITIVE,6.2820426,23.76
K03786.01,FALSE POSITIVE,0.97430309,37.62
K03787.01,CANDIDATE,141.73403059,10.3
K03862.02,FALSE POSITIVE,119.686505,23.0
K03863.01,FALSE POSITIVE,53.556625,26.31
K07785.01,CANDIDATE,433.220461,2.07
K03864.01,CONFIRMED,1.210693626,0.99
K02061.02,CONFIRMED,1.090011003,1.04
K03864.02,CANDIDATE,18.2572722,0.94
K01905.03,CONFIRMED,34.2115022,1.15
K03630.01,FALSE POSITIVE,7.061149921,43.71
K03631.01,FALSE POSITIVE,2.682767439,70.67
K03632.01,FALSE POSITIVE,3.711012492,46.24
K03633.01,FALSE POSITIVE,1.780982447,60.45
K03634.01,FALSE POSITIVE,1.815632406,108.78
K03709.01,FALSE POSITIVE,205.5833309,42.69
K03710.01,FALSE POSITIVE,4.309067482,101.41
K07797.01,FALSE POSITIVE,36.4721523,0.7
K03711.01,FALSE POSITIVE,111.0396205,8.6
K03712.01,FALSE POSITIVE,3.187087241,928.96
K03713.01,FALSE POSITIVE,1.023470248,100.39
K03714.01,FALSE POSITIVE,0.875267982,39.19
K03788.01,FALSE POSITIVE,5.55260695,2674.69
K03789.01,FALSE POSITIVE,2.347479696,60.5
K07805.01,FALSE POSITIVE,1.13353095,0.49
K03790.01,FALSE POSITIVE,0.890745373,36.92
K03791.01,CONFIRMED,440.7843755,7.23
K03792.01,FALSE POSITIVE,2.723858181,7.13
K03793.01,FALSE POSITIVE,0.635441862,56.3
K03865.01,FALSE POSITIVE,3.255189932,1.39
K03866.01,FALSE POSITIVE,2.531140101,32.12
K03867.01,CONFIRMED,0.938750221,1.46
K03868.01,FALSE POSITIVE,2.992704682,7.86
K03869.01,FALSE POSITIVE,6.12810722,39.52
K03635.01,FALSE POSITIVE,2.115511511,36.16
K03636.01,FALSE POSITIVE,2.446736567,71.52
K03637.01,FALSE POSITIVE,21.3779536,173.18
K03638.01,FALSE POSITIVE,4.350460215,533.08
K03639.01,FALSE POSITIVE,22.77194512,251.93
K01915.02,CONFIRMED,67.844689,2.65
K01992.02,CONFIRMED,27.3214242,3.61
K03715.01,FALSE POSITIVE,9.84883968,63.42
K03716.01,FALSE POSITIVE,10.23335969,
K03717.01,FALSE POSITIVE,227.6625222,44.24
K03718.01,FALSE POSITIVE,1.06100873,9.14
K03719.01,FALSE POSITIVE,0.623393802,28.21
K03794.01,CONFIRMED,0.65355361,22.95
K02034.02,CONFIRMED,2.3702932,1.29
K07806.01,FALSE POSITIVE,0.566793534,122.64
K03795.01,FALSE POSITIVE,1.873380717,89.79
K03796.01,FALSE POSITIVE,1.87337894,51.11
K03797.01,FALSE POSITIVE,7.50023955,21.06
K03870.01,FALSE POSITIVE,23.6270348,21.71
K03871.01,FALSE POSITIVE,0.716709897,66.73
K03872.01,FALSE POSITIVE,2.248063246,30.38
K03873.01,FALSE POSITIVE,63.3278636,54.17
K02076.02,CONFIRMED,219.3215562,6.11
K03640.01,FALSE POSITIVE,245.4382021,19.17
K03641.01,FALSE POSITIVE,178.4129899,33.24
K03641.02,FALSE POSITIVE,178.44973004,
K03642.01,FALSE POSITIVE,2.192004364,37.56
K03643.01,FALSE POSITIVE,3.900109346,40.37
K03644.01,FALSE POSITIVE,1.471060209,165.15
K03644.02,FALSE POSITIVE,0.73553763,
K03720.01,FALSE POSITIVE,213.3990406,35.2
K03721.01,FALSE POSITIVE,6.40802979,51.44
K03722.01,CANDIDATE,2.38920105,
K03723.01,FALSE POSITIVE,0.962835804,458.02
K03724.01,FALSE POSITIVE,4.639602084,19.96
K03798.01,FALSE POSITIVE,2.991885335,3.94
K03799.01,FALSE POSITIVE,1.327471395,7.08
K07807.01,FALSE POSITIVE,0.566792595,0.5
K03800.01,FALSE POSITIVE,1.247156944,26042.9
K03801.01,CANDIDATE,288.3128666,13.21
K03802.01,FALSE POSITIVE,2.119100054,34.34
K03874.01,FALSE POSITIVE,1.466535757,4.28
K03875.01,FALSE POSITIVE,8.870415578,39.46
K07786.01,FALSE POSITIVE,1.49131759,1.26
K03876.01,CONFIRMED,19.57783279,1.96
K03877.01,FALSE POSITIVE,3.04476607,15.7
K03878.01,CONFIRMED,70.9672087,2.84
K03645.01,FALSE POSITIVE,4.45543346,51.69
K03646.01,FALSE POSITIVE,14.323889947,45.93
K03647.01,FALSE POSITIVE,20.427232317,601.32
K07791.01,CANDIDATE,106.18732,231.85
K01922.03,CONFIRMED,105.6552651,4.22
K03648.01,FALSE POSITIVE,4.029803201,47.58
K03649.01,FALSE POSITIVE,1.303858554,73.29
K00416.03,CANDIDATE,9.74765878,0.78
K02004.02,CONFIRMED,3.18899015,0.98
K07798.01,CANDIDATE,309.89103,2.15
K03725.01,FALSE POSITIVE,1.570518376,450.76
K03726.01,FALSE POSITIVE,115.9943364,13.66
K03727.01,FALSE POSITIVE,0.623441636,29.19
K03803.01,FALSE POSITIVE,14.5417471,163.25
K03804.01,FALSE POSITIVE,2.81753381,52.91
K02039.02,CONFIRMED,0.762132307,0.75
K03805.01,FALSE POSITIVE,56.6993107,539.16
K03806.01,FALSE POSITIVE,161.252247,4.49
K03879.01,FALSE POSITIVE,0.867719291,37.79
K03880.01,CANDIDATE,1.803697292,1.0
K03881.01,FALSE POSITIVE,0.84112187,39.34
K03882.01,FALSE POSITIVE,0.828326025,49.67
K03883.01,FALSE POSITIVE,1.219324537,60.62
K03650.01,FALSE POSITIVE,2.401751509,268.75
K03651.01,FALSE POSITIVE,36.97709537,59.66
K03652.01,FALSE POSITIVE,16.371883638,70.73
K03653.01,FALSE POSITIVE,2.617284592,162.67
K03654.01,FALSE POSITIVE,10.14873521,71.11
K03655.01,FALSE POSITIVE,2.897436854,64.69
K03728.01,CONFIRMED,5.546083089,22.27
K03729.01,FALSE POSITIVE,6.87366398,12.01
K03729.02,FALSE POSITIVE,6.87366412,
K03730.01,FALSE POSITIVE,0.668483494,138.76
K03731.01,FALSE POSITIVE,1.070272827,28.73
K07799.01,FALSE POSITIVE,0.977170246,5.08
K03732.01,FALSE POSITIVE,1.135930136,52.05
K03807.01,FALSE POSITIVE,1.801863222,145.36
K03808.01,FALSE POSITIVE,54.77145968,34.32
K03809.01,FALSE POSITIVE,1.674690886,29.78
K03810.01,CANDIDATE,1.013774136,18.59
K03811.01,CANDIDATE,290.1401717,11.58
K02078.02,CONFIRMED,161.515617,2.88
K03884.01,FALSE POSITIVE,2.112405306,19.01
K03885.01,FALSE POSITIVE,1.870990236,26.1
K03886.01,FALSE POSITIVE,5.56648691,43.67
K07787.01,FALSE POSITIVE,1.33253834,0.64
K03887.01,FALSE POSITIVE,1.241483276,27.25
K03656.01,FALSE POSITIVE,3.01551943,155.81
K03657.01,FALSE POSITIVE,2.112395777,115.26
K01932.02,CONFIRMED,14.8444836,2.49
K03658.01,FALSE POSITIVE,2.252417903,27.09
K03659.01,FALSE POSITIVE,2.900613144,38.63
K03660.01,FALSE POSITIVE,174.7697122,38.79
K03733.01,FALSE POSITIVE,31.43284649,57.21
K02004.03,CANDIDATE,1.72110057,0.7
K03734.01,FALSE POSITIVE,9.72675447,995.22
K03735.01,FALSE POSITIVE,8.096939227,68.48
K03736.01,FALSE POSITIVE,0.64234865,25.76
K03737.01,FALSE POSITIVE,130.4194187,57.51
K03812.01,FALSE POSITIVE,1.78526527,41.19
K03813.01,FALSE POSITIVE,4.8591441,6.9
K03814.01,FALSE POSITIVE,5.95077813,32.26
K02048.02,FALSE POSITIVE,99.673478,576.14
K03815.01,CANDIDATE,4.7425521,7.27
K03888.01,FALSE POSITIVE,0.955297055,18.16
K03889.01,FALSE POSITIVE,280.476576,3.16
K03890.01,FALSE POSITIVE,152.8255989,34.85
K03891.01,CANDIDATE,47.1096306,78.98
K03892.01,CONFIRMED,2.41660149,0.92
K03661.01,FALSE POSITIVE,4.252082243,33.14
K03662.01,FALSE POSITIVE,14.180228311,62.41
K03663.01,CONFIRMED,282.5253558,8.98
K03664.01,FALSE POSITIVE,1.87887673,148.25
K03665.01,FALSE POSITIVE,17.79391159,33.3
K03666.01,FALSE POSITIVE,7.942583252,219.02
K03738.01,FALSE POSITIVE,15.85231085,679.44
K03739.01,FALSE POSITIVE,2.415925551,300.82
K03740.01,FALSE POSITIVE,0.656201038,112.77
K03741.01,FALSE POSITIVE,2.617280959,395.94
K03741.02,CANDIDATE,18.577903,1.36
K03742.01,FALSE POSITIVE,1.412524016,68.92
K01776.01,FALSE POSITIVE,5.77676732,26.2
K01792.01,CONFIRMED,88.40678718,4.55
K02027.01,FALSE POSITIVE,3.635723653,1.23
K07848.01,FALSE POSITIVE,369.181947,2.6
K01859.01,FALSE POSITIVE,45.3968385,21.23
K01953.01,FALSE POSITIVE,15.160166,2.09
K02088.01,FALSE POSITIVE,2.63009438,25.55
K02089.01,FALSE POSITIVE,9.40527028,25.39
K02112.01,FALSE POSITIVE,4.15713766,1.17
K02118.01,FALSE POSITIVE,3.2136904,1.22
K02127.01,FALSE POSITIVE,2.87066026,1.72
K01312.02,FALSE POSITIVE,31.24611088,
K01408.02,FALSE POSITIVE,82.37208458,
K03964.01,FALSE POSITIVE,0.991105114,36.87
K03965.01,FALSE POSITIVE,12.425580393,21.34
K03966.01,CONFIRMED,138.944022,2.57
K03967.01,FALSE POSITIVE,12.4260454,2.64
K03967.02,FALSE POSITIVE,12.4260002,2.39
K03968.01,FALSE POSITIVE,1.50650136,0.8
K01666.01,CANDIDATE,0.968026356,1.78
K01667.01,FALSE POSITIVE,1.179969562,120.02
K01668.01,FALSE POSITIVE,10.10176739,26.09
K01670.01,CANDIDATE,10.57910009,2.03
K01671.01,CONFIRMED,1.480283464,0.97
K01782.01,FALSE POSITIVE,15.420409367,16.62
K01821.01,CONFIRMED,9.97682072,2.85
K01844.01,FALSE POSITIVE,61.4913415,4.57
K07849.01,CANDIDATE,5.0263815,0.84
K01993.01,FALSE POSITIVE,16.00351679,18.01
K01865.01,FALSE POSITIVE,1.86390886,77.99
K02320.01,FALSE POSITIVE,2.03743942,0.82
K02322.01,FALSE POSITIVE,332.74984,2.55
K02326.01,FALSE POSITIVE,45.60304785,
K02330.01,FALSE POSITIVE,2.4681015,1.22
K02334.01,FALSE POSITIVE,12.53449909,
K02349.01,FALSE POSITIVE,215.15218,1.36
K02359.01,FALSE POSITIVE,3.17275711,1.27
K02158.02,CANDIDATE,6.68231249,2.09
K03969.01,FALSE POSITIVE,0.73619448,1.84
K03970.01,FALSE POSITIVE,10.18670759,0.95
K03971.01,FALSE POSITIVE,365.994154,2.87
K03972.01,FALSE POSITIVE,0.54028956,21.45
K01673.01,FALSE POSITIVE,2.49047468,1.53
K01674.01,FALSE POSITIVE,2.17257963,13.55
K01676.01,FALSE POSITIVE,3.307669761,3.87
K01678.01,FALSE POSITIVE,3.183961388,37.22
K07837.01,FALSE POSITIVE,48.507991,2.06
K01679.01,FALSE POSITIVE,0.759766456,29.02
K01785.01,FALSE POSITIVE,1.219034472,9.82
K01954.01,FALSE POSITIVE,7.37339245,13.73
K01742.01,FALSE POSITIVE,4.70847097,19.58
K01806.01,FALSE POSITIVE,2.404556949,4.69
K07850.01,CANDIDATE,66.119119,3.0
K01745.01,CANDIDATE,0.982090079,29.95
K01795.01,FALSE POSITIVE,2.972047661,24.74
K02362.01,FALSE POSITIVE,2.237180102,1.75
K02391.01,FALSE POSITIVE,0.93374232,18.29
K02394.01,FALSE POSITIVE,134.76308997,
K02396.01,FALSE POSITIVE,0.495434094,1.57
K02446.01,FALSE POSITIVE,8.48031302,2.74
K00439.02,FALSE POSITIVE,5.40534383,
K02480.01,CANDIDATE,0.66682654,1.49
K03973.01,FALSE POSITIVE,0.882131829,8.13
K03974.01,FALSE POSITIVE,0.489682339,37.47
K03975.01,CONFIRMED,364.751562,2.89
K03976.01,FALSE POSITIVE,2.189098506,29.7
K03977.01,FALSE POSITIVE,0.7088055,41.08
K01682.01,FALSE POSITIVE,88.821421,234.99
K01689.01,FALSE POSITIVE,1.507761203,31.77
K01690.01,FALSE POSITIVE,1.506019633,1.08
K07838.01,FALSE POSITIVE,0.572513875,0.52
K01691.01,FALSE POSITIVE,35.14578122,32.5
K01694.01,FALSE POSITIVE,3.690317047,20.23
K01846.01,CONFIRMED,105.9566815,3.79
K01966.01,FALSE POSITIVE,2.95600563,0.81
K01796.01,FALSE POSITIVE,11.805707539,18.48
K07851.01,FALSE POSITIVE,25.3710555,1.43
K01957.01,CANDIDATE,1.38680229,29.33
K01827.01,FALSE POSITIVE,8.58966893,155.18
K01823.01,FALSE POSITIVE,4.468456599,24.81
K02500.01,FALSE POSITIVE,0.933754669,1.48
K02502.01,FALSE POSITIVE,86.79876649,
K02515.01,FALSE POSITIVE,164.57506747,
K02568.01,FALSE POSITIVE,1.71030803,1.32
K02570.01,FALSE POSITIVE,79.9201319,1.81
K02575.01,FALSE POSITIVE,199.3113,1.64
K02584.01,FALSE POSITIVE,157.82131,1.59
K03978.01,FALSE POSITIVE,2.28612573,22.63
K02162.02,CONFIRMED,199.66876,1.45
K03979.01,FALSE POSITIVE,1.33254971,1.36
K03980.01,FALSE POSITIVE,0.469334634,2.4
K03981.01,FALSE POSITIVE,0.849277809,20.11
K01695.01,CONFIRMED,71.4523167,2.19
K01696.01,FALSE POSITIVE,1.752564549,1.38
K07839.01,FALSE POSITIVE,0.566816802,0.68
K01697.01,FALSE POSITIVE,1.752553762,1.06
K01698.01,FALSE POSITIVE,2.065351521,1.03
K01699.01,FALSE POSITIVE,2.253551793,1.7
K01981.01,CONFIRMED,1.06378861,1.61
K01926.01,FALSE POSITIVE,123.11494773,
K01896.01,FALSE POSITIVE,1.854493861,29.39
K07852.01,FALSE POSITIVE,1.020713389,0.9
K01763.01,FALSE POSITIVE,2.1990638,1.33
K01807.01,FALSE POSITIVE,132.1331011,75.08
K01999.01,FALSE POSITIVE,1.120646438,89.35
K02653.01,FALSE POSITIVE,1.710279417,1.57
K02661.01,FALSE POSITIVE,65.238281,5.18
K07817.01,FALSE POSITIVE,0.56679641,0.46
K02663.01,CONFIRMED,9.88736642,0.68
K02728.01,CONFIRMED,42.3520039,6.3
K02742.01,CONFIRMED,0.789160884,0.91
K03982.01,FALSE POSITIVE,2.399081606,40.6
K03983.01,FALSE POSITIVE,5.14072621,19.28
K07829.01,FALSE POSITIVE,0.566798545,0.53
K03984.01,CONFIRMED,1.44445234,2.03
K03985.01,FALSE POSITIVE,3.55653637,1.7
K03986.01,FALSE POSITIVE,9.60853601,31.99
K03987.01,FALSE POSITIVE,0.933747751,2.07
K01703.01,FALSE POSITIVE,3.17463577,9.32
K07840.01,FALSE POSITIVE,0.902222843,48.23
K01709.01,FALSE POSITIVE,22.4685309,20.05
K01712.01,FALSE POSITIVE,10.16104834,2.72
K01714.01,FALSE POSITIVE,2.743978797,38.11
K01719.01,FALSE POSITIVE,1.332561398,2.16
K01963.01,CANDIDATE,12.89623554,2.55
K07853.01,FALSE POSITIVE,364.14397,2.2
K01887.01,FALSE POSITIVE,21.78769087,71.95
K01804.01,CONFIRMED,5.90741476,5.1
K01774.01,FALSE POSITIVE,2.368173896,10.92
K02015.01,FALSE POSITIVE,5.73865933,1.84
K01771.01,FALSE POSITIVE,91.05641908,53.1
K07818.01,CANDIDATE,2.52443998,1.53
K02793.01,CONFIRMED,4.49686066,1.93
K02796.01,CANDIDATE,0.5374094,0.96
K02806.01,CONFIRMED,24.7543849,2.1
K02814.01,FALSE POSITIVE,0.475068516,1.03
K02818.01,FALSE POSITIVE,1.79683793,3.37
K02843.01,FALSE POSITIVE,187.51251276,
K03988.01,FALSE POSITIVE,12.425484,1.55
K02163.02,CONFIRMED,17.7838298,1.6
K03989.01,FALSE POSITIVE,1.204529346,1.4
K03990.01,FALSE POSITIVE,2.15839583,14.28
K03991.01,CANDIDATE,1.570592397,1.37
K07841.01,FALSE POSITIVE,371.1495,2.07
K01635.01,FALSE POSITIVE,3.374684854,49.25
K01636.01,FALSE POSITIVE,2.61841046,1.12
K01638.01,FALSE POSITIVE,4.593594819,8.85
K01639.01,FALSE POSITIVE,125.0426,1.2
K01640.01,FALSE POSITIVE,6.17039154,2.17
K01642.01,FALSE POSITIVE,0.364860478,0.68
K01947.01,CANDIDATE,6.422943288,1.66
K01983.01,FALSE POSITIVE,6.90522317,4.54
K02041.01,FALSE POSITIVE,1.5259105,2.63
K02139.01,FALSE POSITIVE,4.27121961,2.17
K02141.01,CANDIDATE,1.306984786,18.33
K07819.01,FALSE POSITIVE,0.769358923,1.93
K02591.01,FALSE POSITIVE,0.755109106,0.85
K02599.01,FALSE POSITIVE,25.3239215,19.02
K02612.01,CONFIRMED,4.61225043,0.51
K02614.01,CONFIRMED,7.99022379,1.97
K02630.01,FALSE POSITIVE,4.1749166,0.61
K07830.01,FALSE POSITIVE,0.56678694,0.63
K03992.01,FALSE POSITIVE,0.73094701,15.83
K03993.01,FALSE POSITIVE,0.686994057,35.3
K03994.01,FALSE POSITIVE,1.324247867,1.3
K03995.01,FALSE POSITIVE,0.780632043,79.67
K03996.01,FALSE POSITIVE,0.730947169,14.43
K01645.01,FALSE POSITIVE,41.16676097,17.82
K01652.01,FALSE POSITIVE,1.083736642,237.84
K01653.01,FALSE POSITIVE,2.45570369,55.95
K01735.01,FALSE POSITIVE,0.64234875,2.78
K01729.01,FALSE POSITIVE,5.204286663,16.0
K01730.01,FALSE POSITIVE,6.352090869,18.9
K02142.01,FALSE POSITIVE,1.877350712,1.46
K02157.01,FALSE POSITIVE,2.11552348,21.43
K02161.01,FALSE POSITIVE,2.84573962,3.63
